"","year","month","date","time","arrival","time_of_day","count","guild","species","action","num_destroyed","weather","altitude","cover_type"
"690",2018,"June",2018-06-26,1899-12-31 09:40:00,NA,"Morning",4,"Pigeon","Rock Dove","Shooting",4,"Clear",NA,"structure"
"691",2018,"June",2018-06-26,1899-12-31 08:15:00,NA,"Morning",3,"Pigeon","Rock Dove","Traps, Decoy",3,"Clear",NA,"structure"
"692",2018,"June",2018-06-27,1899-12-31 07:40:00,NA,"Morning",2,"Raven","Common Raven","Pyrotechnics",0,"Clear","101-150","runway"
"693",2018,"June",2018-06-27,1899-12-31 07:20:00,NA,"Morning",1,"Passerine","Dark-eyed Junco","Observed",0,"Clear","0-50","taxiway"
"694",2018,"June",2018-06-27,1899-12-31 07:00:00,NA,"Morning",26,"Gull spp.","Herring Gull","Pyrotechnics",0,"Clear","101-150","runway"
"695",2018,"June",2018-06-27,1899-12-31 07:00:00,NA,"Morning",NA,"Gull spp.","Herring Gull","Pyrotechnics",0,"Clear","101-150","runway"
"696",2018,"June",2018-06-27,1899-12-31 08:00:00,NA,"Morning",1,"Gull spp.","Herring Gull","Pyrotechnics",0,"Clear","101-150","taxiway"
"697",2018,"June",2018-06-27,1899-12-31 07:35:00,NA,"Morning",6,"Gull spp.","Herring Gull","Pyrotechnics",0,"Clear","51-100","runway"
"698",2018,"June",2018-06-27,1899-12-31 14:30:00,NA,"Afternoon",1,"Gull spp.","Mew Gull","Traps, Leg Hold (Padded Jaw) (killed)",1,"Clear",NA,"structure"
"699",2018,"June",2018-06-27,1899-12-31 14:30:00,NA,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"structure"
"700",2018,"June",2018-06-27,1899-12-31 14:30:00,NA,"Afternoon",3,"Gull spp.","Mew Gull","Egg Removal",0,"Clear",NA,"structure"
"701",2018,"June",2018-06-27,1899-12-31 14:30:00,NA,"Afternoon",NA,"Gull spp.","Mew Gull","Traps,  Leg Hold (Padded Jaw)",0,"Clear",NA,"structure"
"702",2018,"June",2018-06-27,1899-12-31 14:30:00,NA,"Afternoon",3,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear","101-150","structure"
"703",2018,"June",2018-06-27,1899-12-31 15:00:00,NA,"Afternoon",2,"Gull spp.","Mew Gull","Shooting",2,"Clear",NA,"structure"
"704",2018,"June",2018-06-27,1899-12-31 13:20:00,NA,"Afternoon",3,"Gull spp.","Mew Gull","Shooting",3,"Clear",NA,"structure"
"705",2018,"June",2018-06-27,1899-12-31 12:30:00,NA,"Afternoon",1,"Gull spp.","Mew Gull","Shooting",1,"Clear",NA,"structure"
"706",2018,"June",2018-06-27,1899-12-31 12:45:00,NA,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"structure"
"707",2018,"June",2018-06-27,1899-12-31 12:45:00,NA,"Afternoon",1,"Gull spp.","Mew Gull","Egg Removal",0,"Clear",NA,"structure"
"708",2018,"June",2018-06-27,1899-12-31 09:15:00,NA,"Morning",1,"Gull spp.","Mew Gull","Shooting",1,"Clear",NA,"structure"
"709",2018,"June",2018-06-27,1899-12-31 10:00:00,NA,"Morning",3,"Gull spp.","Mew Gull","Shooting",3,"Clear",NA,"structure"
"710",2018,"June",2018-06-27,1899-12-31 10:30:00,NA,"Morning",3,"Gull spp.","Mew Gull","Shooting",3,"Clear",NA,"river"
"711",2018,"June",2018-06-27,1899-12-31 13:00:00,NA,"Afternoon",0,"None","None","Public Relations",0,"Clear",NA,"none"
"712",2018,"June",2018-06-27,1899-12-31 08:50:00,NA,"Morning",0,"None","None","Public Relations",0,"Clear",NA,"none"
"713",2018,"June",2018-06-27,1899-12-31 11:00:00,NA,"Morning",0,"None","None","Public Relations",0,"Clear",NA,"none"
"714",2018,"June",2018-06-27,1899-12-31 08:34:00,NA,"Morning",2,"Crane","Sandhill Crane","Pyrotechnics",0,"Clear","101-150","short grass"
"715",2018,"June",2018-06-27,1899-12-31 08:34:00,NA,"Morning",NA,"Crane","Sandhill Crane","Pyrotechnics",0,"Clear","101-150","short grass"
"716",2018,"June",2018-06-27,1899-12-31 07:15:00,NA,"Morning",4,"Shorebird","Semipalmated Plover","Vehicle Hazed",0,"Clear","0-50","runway"
"717",2018,"June",2018-06-28,1899-12-31 07:40:00,NA,"Morning",6,"Swallow spp.","Cliff Swallow","Observed",0,"Clear","0-50","runway"
"718",2018,"June",2018-06-28,1899-12-31 07:15:00,NA,"Morning",32,"Gull spp.","Herring Gull","Pyrotechnics",0,"Clear","101-150","runway"
"719",2018,"June",2018-06-28,1899-12-31 10:00:00,NA,"Morning",1,"Gull spp.","Mew Gull","Shooting",1,"Clear",NA,"woodland"
"720",2018,"June",2018-06-28,1899-12-31 10:00:00,NA,"Morning",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"woodland"
"721",2018,"June",2018-06-28,1899-12-31 08:15:00,NA,"Morning",3,"Gull spp.","Mew Gull","Shooting",3,"Clear",NA,"taxiway"
"722",2018,"June",2018-06-28,1899-12-31 08:15:00,NA,"Morning",0,"None","None","Public Relations",0,"Clear",NA,"none"
"723",2018,"June",2018-06-28,1899-12-31 09:45:00,NA,"Morning",1,"Pigeon","Rock Dove","Traps, Decoy",1,"Clear",NA,"structure"
"724",2018,"June",2018-06-28,1899-12-31 10:15:00,NA,"Morning",13,"Pigeon","Rock Dove","Observed",0,"Clear","51-100","structure"
"725",2018,"June",2018-06-28,1899-12-31 07:25:00,NA,"Morning",2,"Crane","Sandhill Crane","Pyrotechnics",0,"Clear","51-100","short grass"
"726",2018,"June",2018-06-28,1899-12-31 08:45:00,NA,"Morning",3,"Crane","Sandhill Crane","Pyrotechnics",0,"Clear","0-50","long grass"
"727",2018,"June",2018-06-28,1899-12-31 08:50:00,NA,"Morning",NA,"Crane","Sandhill Crane","Pyrotechnics",0,"Clear","51-100","long grass"
"728",2018,"June",2018-06-28,1899-12-31 07:34:00,NA,"Morning",2,"Shorebird","Semipalmated Plover","Observed",0,"Clear","0-50","runway"
"729",2018,"June",2018-06-29,1899-12-31 07:15:00,NA,"Morning",12,"Gull spp.","Herring Gull","Pyrotechnics",0,"Clear","101-150","runway"
"730",2018,"June",2018-06-29,1899-12-31 14:30:00,NA,"Afternoon",8,"Gull spp.","Mew Gull","Shooting",8,"Clear",NA,"Large water body"
"731",2018,"June",2018-06-29,1899-12-31 14:30:00,NA,"Afternoon",2,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear","151-200","Large water body"
"732",2018,"June",2018-06-29,1899-12-31 15:00:00,NA,"Afternoon",4,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"structure"
"733",2018,"June",2018-06-29,1899-12-31 13:15:00,NA,"Afternoon",1,"Gull spp.","Mew Gull","Shooting",1,"Clear",NA,"short grass"
"734",2018,"June",2018-06-29,1899-12-31 13:00:00,NA,"Afternoon",3,"Gull spp.","Mew Gull","Shooting",3,"Clear",NA,"river"
"735",2018,"June",2018-06-29,1899-12-31 13:30:00,NA,"Afternoon",3,"Pigeon","Rock Dove","Traps, Decoy",3,"Clear",NA,"structure"
"736",2018,"June",2018-06-29,1899-12-31 12:00:00,NA,"Afternoon",2,"Crane","Sandhill Crane","Pyrotechnics",0,"Clear","101-150","short grass"
"737",2018,"June",2018-06-29,1899-12-31 07:45:00,NA,"Morning",2,"Shorebird","Semipalmated Plover","Observed",0,"Clear","0-50","short grass"
"738",2018,"July",2018-07-02,1899-12-31 07:15:00,NA,"Morning",29,"Gull spp.","Herring Gull","Pyrotechnics",0,"Clear","101-150","runway"
"739",2018,"July",2018-07-02,1899-12-31 07:30:00,NA,"Morning",2,"Crane","Sandhill Crane","Pyrotechnics",0,"Clear","51-100","short grass"
"740",2018,"July",2018-07-02,1899-12-31 14:00:00,NA,"Afternoon",2,"Crane","Sandhill Crane","Observed",0,"Clear","151-200","short grass"
"741",2018,"July",2018-07-03,1899-12-31 07:30:00,NA,"Morning",19,"Gull spp.","Herring Gull","Pyrotechnics",0,"Clear","51-100","taxiway"
"742",2018,"July",2018-07-03,1899-12-31 16:00:00,NA,"Afternoon",1,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear",NA,"structure"
"743",2018,"July",2018-07-03,1899-12-31 16:15:00,NA,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"structure"
"744",2018,"July",2018-07-03,1899-12-31 16:15:00,NA,"Afternoon",2,"Gull spp.","Mew Gull","Egg Removal",0,"Clear",NA,"structure"
"745",2018,"July",2018-07-03,1899-12-31 09:15:00,NA,"Morning",8,"Gull spp.","Mew Gull","Observed",0,"Clear",NA,"structure"
"746",2018,"July",2018-07-03,1899-12-31 08:05:00,NA,"Morning",1,"Crane","Sandhill Crane","Pyrotechnics",0,"Clear","101-150","long grass"
"747",2018,"July",2018-07-03,1899-12-31 07:20:00,NA,"Morning",2,"Crane","Sandhill Crane","Pyrotechnics",0,"Clear","51-100","short grass"
"748",2018,"July",2018-07-05,1899-12-31 08:25:00,NA,"Morning",2,"Passerine","American Robin","Observed",0,"Rain",NA,"short grass"
"749",2018,"July",2018-07-05,1899-12-31 11:45:00,NA,"Morning",6,"Swallow spp.","Cliff Swallow","Vehicle Hazed",0,"Rain","0-50","taxiway"
"750",2018,"July",2018-07-05,1899-12-31 07:30:00,NA,"Morning",43,"Gull spp.","Herring Gull","Pyrotechnics",0,"Rain","101-150","taxiway"
"751",2018,"July",2018-07-05,1899-12-31 07:35:00,NA,"Morning",21,"Gull spp.","Herring Gull","Pyrotechnics",0,"Rain","51-100","runway"
"752",2018,"July",2018-07-05,1899-12-31 07:35:00,NA,"Morning",NA,"Gull spp.","Herring Gull","Pyrotechnics",0,"Rain","51-100","runway"
"753",2018,"July",2018-07-05,1899-12-31 08:15:00,NA,"Morning",2,"Gull spp.","Herring Gull","Pyrotechnics",0,"Rain","101-150","taxiway"
"754",2018,"July",2018-07-05,1899-12-31 14:00:00,NA,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Rain",NA,"structure"
"755",2018,"July",2018-07-05,1899-12-31 15:00:00,NA,"Afternoon",1,"Gull spp.","Mew Gull","Physical Harassment",0,"Rain",NA,"structure"
"756",2018,"July",2018-07-05,1899-12-31 15:05:00,NA,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Rain",NA,"structure"
"757",2018,"July",2018-07-05,1899-12-31 15:05:00,NA,"Afternoon",2,"Gull spp.","Mew Gull","Egg Removal",0,"Rain",NA,"structure"
"758",2018,"July",2018-07-05,1899-12-31 13:30:00,NA,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Rain",NA,"structure"
"759",2018,"July",2018-07-05,1899-12-31 09:00:00,NA,"Morning",9,"Gull spp.","Mew Gull","Observed",0,"Rain","51-100","structure"
"760",2018,"July",2018-07-05,1899-12-31 15:30:00,NA,"Afternoon",2,"Pigeon","Rock Dove","Traps, Decoy",2,"Rain",NA,"structure"
"761",2018,"July",2018-07-05,1899-12-31 10:30:00,NA,"Morning",14,"Pigeon","Rock Dove","Observed",0,"Rain","101-150","structure"
"762",2018,"July",2018-07-05,1899-12-31 09:15:00,NA,"Morning",6,"Pigeon","Rock Dove","Observed",0,"Rain",NA,"structure"
"763",2018,"July",2018-07-05,1899-12-31 07:45:00,NA,"Morning",1,"Crane","Sandhill Crane","Pyrotechnics",0,"Rain","51-100","taxiway"
"764",2018,"July",2018-07-06,1899-12-31 09:30:00,NA,"Morning",1,"Raptor","Great Horned Owl","Observed",0,"Clear",NA,"structure"
"765",2018,"July",2018-07-06,1899-12-31 07:20:00,NA,"Morning",NA,"Gull spp.","Herring Gull","Pyrotechnics",0,"Clear","0-50","runway"
"766",2018,"July",2018-07-06,1899-12-31 07:00:00,NA,"Morning",14,"Gull spp.","Herring Gull","Pyrotechnics",0,"Clear","51-100","runway"
"767",2018,"July",2018-07-06,1899-12-31 07:25:00,NA,"Morning",1,"Gull spp.","Herring Gull","Shooting",1,"Clear",NA,"runway"
"768",2018,"July",2018-07-06,1899-12-31 07:25:00,NA,"Morning",NA,"Gull spp.","Herring Gull","Vehicle Hazed",0,"Clear","101-150","runway"
"769",2018,"July",2018-07-06,1899-12-31 07:15:00,NA,"Morning",9,"Gull spp.","Herring Gull","Pyrotechnics",0,"Clear","51-100","taxiway"
"770",2018,"July",2018-07-06,1899-12-31 10:35:00,NA,"Morning",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"structure"
"771",2018,"July",2018-07-06,1899-12-31 08:00:00,NA,"Morning",1,"Mammal","Red Fox","Observed",0,"Clear",NA,"short grass"
"772",2018,"July",2018-07-06,1899-12-31 10:00:00,NA,"Morning",2,"Pigeon","Rock Dove","Shooting",2,"Clear",NA,"structure"
"773",2018,"July",2018-07-06,1899-12-31 07:40:00,NA,"Morning",1,"Crane","Sandhill Crane","Pyrotechnics",0,"Clear","0-50","long grass"
"774",2018,"July",2018-07-06,1899-12-31 07:35:00,NA,"Morning",2,"Crane","Sandhill Crane","Pyrotechnics",0,"Clear","51-100","taxiway"
"775",2018,"July",2018-07-06,1899-12-31 07:42:00,NA,"Morning",NA,"Crane","Sandhill Crane","Pyrotechnics",0,"Clear",NA,"long grass"
"776",2018,"July",2018-07-06,1899-12-31 07:42:00,NA,"Morning",NA,"Crane","Sandhill Crane","Pyrotechnics",0,"Clear","0-50","long grass"
"777",2018,"July",2018-07-06,1899-12-31 07:45:00,NA,"Morning",NA,"Crane","Sandhill Crane","Shooting",0,"Clear","51-100","long grass"
"778",2018,"July",2018-07-06,1899-12-31 07:45:00,NA,"Morning",2,"Shorebird","Semipalmated Plover","Observed",0,"Clear",NA,"taxiway"
"779",2018,"July",2018-07-09,1899-12-31 09:25:00,NA,"Morning",2,"Passerine","American Robin","Vehicle Hazed",0,"Clear","0-50","taxiway"
"780",2018,"July",2018-07-09,1899-12-31 08:40:00,NA,"Morning",1,"Raven","Common Raven","Pyrotechnics",0,"Clear","51-100","short grass"
"781",2018,"July",2018-07-09,1899-12-31 07:15:00,NA,"Morning",65,"Gull spp.","Herring Gull","Pyrotechnics",0,"Clear","51-100","runway"
"782",2018,"July",2018-07-09,1899-12-31 07:20:00,NA,"Morning",15,"Gull spp.","Herring Gull","Pyrotechnics",0,"Clear","51-100","runway"
"783",2018,"July",2018-07-09,1899-12-31 07:45:00,NA,"Morning",6,"Gull spp.","Herring Gull","Pyrotechnics",0,"Clear","51-100","short grass"
"784",2018,"July",2018-07-09,1899-12-31 07:45:00,NA,"Morning",NA,"Gull spp.","Herring Gull","Pyrotechnics",0,"Clear","51-100","short grass"
"785",2018,"July",2018-07-09,1899-12-31 13:15:00,NA,"Afternoon",4,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear","101-150","structure"
"786",2018,"July",2018-07-09,1899-12-31 12:30:00,NA,"Afternoon",1,"Mammal","Red Fox","Paintball",0,"Clear",NA,"short grass"
"787",2018,"July",2018-07-09,1899-12-31 14:30:00,NA,"Afternoon",3,"Pigeon","Rock Dove","Observed",0,"Clear",NA,"structure"
"788",2018,"July",2018-07-09,1899-12-31 08:35:00,NA,"Morning",1,"Crane","Sandhill Crane","Pyrotechnics",0,"Clear","101-150","short grass"
"789",2018,"July",2018-07-10,1899-12-31 10:30:00,NA,"Morning",4,"Raven","Common Raven","Pyrotechnics",0,"Clear","51-100","runway"
"790",2018,"July",2018-07-10,1899-12-31 07:25:00,NA,"Morning",8,"Gull spp.","Herring Gull","Pyrotechnics",0,"Clear","51-100","runway"
"791",2018,"July",2018-07-10,1899-12-31 07:28:00,NA,"Morning",100,"Gull spp.","Herring Gull","Pyrotechnics",0,"Clear","51-100","runway"
"792",2018,"July",2018-07-10,1899-12-31 07:28:00,NA,"Morning",NA,"Gull spp.","Herring Gull","Pyrotechnics",0,"Clear","51-100","runway"
"793",2018,"July",2018-07-10,1899-12-31 10:30:00,NA,"Morning",3,"Gull spp.","Herring Gull","Pyrotechnics",0,"Clear","101-150","runway"
"794",2018,"July",2018-07-10,1899-12-31 07:35:00,NA,"Morning",3,"Gull spp.","Herring Gull","Pyrotechnics",0,"Clear","51-100","taxiway"
"795",2018,"July",2018-07-10,1899-12-31 11:15:00,NA,"Morning",2,"Gull spp.","Mew Gull","Pyrotechnics",0,"Clear","51-100","taxiway"
"796",2018,"July",2018-07-10,1899-12-31 13:00:00,NA,"Afternoon",1,"Mammal","Red Fox","Paintball",0,"Clear",NA,"short grass"
"797",2018,"July",2018-07-11,1899-12-31 07:40:00,NA,"Morning",3,"Raven","Common Raven","Pyrotechnics",0,"Rain","0-50","short grass"
"798",2018,"July",2018-07-11,1899-12-31 07:40:00,NA,"Morning",1,"Raven","Common Raven","Pyrotechnics",0,"Rain","0-50","short grass"
"799",2018,"July",2018-07-11,1899-12-31 09:20:00,NA,"Morning",1,"Raven","Common Raven","Pyrotechnics",0,"Rain","0-50","taxiway"
"800",2018,"July",2018-07-11,1899-12-31 07:15:00,NA,"Morning",43,"Gull spp.","Herring Gull","Pyrotechnics",0,"Rain","51-100","short grass"
"801",2018,"July",2018-07-11,1899-12-31 07:15:00,NA,"Morning",NA,"Gull spp.","Herring Gull","Pyrotechnics",0,"Rain","101-150","short grass"
"802",2018,"July",2018-07-11,1899-12-31 07:00:00,NA,"Morning",5,"Gull spp.","Herring Gull","Pyrotechnics",0,"Rain","51-100","short grass"
"803",2018,"July",2018-07-11,1899-12-31 07:20:00,NA,"Morning",1,"Gull spp.","Herring Gull","Shooting",1,"Rain",NA,"runway"
"804",2018,"July",2018-07-11,1899-12-31 07:20:00,NA,"Morning",7,"Gull spp.","Herring Gull","Pyrotechnics",0,"Rain","101-150","runway"
"805",2018,"July",2018-07-11,1899-12-31 07:31:00,NA,"Morning",2,"Gull spp.","Herring Gull","Shooting",2,"Rain",NA,"taxiway"
"806",2018,"July",2018-07-11,1899-12-31 07:31:00,NA,"Morning",8,"Gull spp.","Herring Gull","Pyrotechnics",0,"Rain","51-100","taxiway"
"807",2018,"July",2018-07-11,1899-12-31 07:00:00,NA,"Morning",2,"Gull spp.","Mew Gull","Pyrotechnics",0,"Rain","51-100","short grass"
"808",2018,"July",2018-07-12,1899-12-31 07:35:00,NA,"Morning",4,"Raven","Common Raven","Pyrotechnics",0,"Clear","51-100","short grass"
"809",2018,"July",2018-07-12,1899-12-31 07:35:00,NA,"Morning",4,"Raven","Common Raven","Pyrotechnics",0,"Clear","51-100","short grass"
"810",2018,"July",2018-07-12,1899-12-31 09:25:00,NA,"Morning",3,"Raven","Common Raven","Pyrotechnics",0,"Clear","0-50","short grass"
"811",2018,"July",2018-07-12,1899-12-31 07:21:00,NA,"Morning",11,"Gull spp.","Herring Gull","Physical Harassment",0,"Clear","51-100","short grass"
"812",2018,"July",2018-07-12,1899-12-31 09:55:00,NA,"Morning",1,"Gull spp.","Herring Gull","Shooting",1,"Clear",NA,"taxiway"
"813",2018,"July",2018-07-12,1899-12-31 07:15:00,NA,"Morning",26,"Gull spp.","Herring Gull","Vehicle Hazed",0,"Clear","0-50","short grass"
"814",2018,"July",2018-07-12,1899-12-31 07:21:00,NA,"Morning",4,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear","51-100","short grass"
"815",2018,"July",2018-07-12,1899-12-31 07:15:00,NA,"Morning",27,"Gull spp.","Mew Gull","Physical Harassment",0,"Clear","0-50","short grass"
"816",2018,"July",2018-07-12,1899-12-31 10:30:00,NA,"Morning",1,"Mammal","Red Fox","Pyrotechnics",0,"Clear",NA,"short grass"
"817",2018,"July",2018-07-12,1899-12-31 10:30:00,NA,"Morning",NA,"Mammal","Red Fox","Physical Harassment",0,"Clear",NA,"taxiway"
"818",2018,"July",2018-07-12,1899-12-31 10:30:00,NA,"Morning",NA,"Mammal","Red Fox","Vehicle Hazed",0,"Clear",NA,"runway"
"819",2018,"July",2018-07-12,1899-12-31 07:10:00,NA,"Morning",1,"Mammal","Red Fox","Pyrotechnics",0,"Clear",NA,"short grass"
"820",2018,"July",2018-07-12,1899-12-31 10:30:00,NA,"Morning",NA,"Mammal","Red Fox","Pyrotechnics",0,"Clear",NA,"short grass"
"821",2018,"July",2018-07-12,1899-12-31 10:30:00,NA,"Morning",NA,"Mammal","Red Fox","Pyrotechnics",0,"Clear",NA,"short grass"
"822",2018,"July",2018-07-12,1899-12-31 13:25:00,NA,"Afternoon",1,"Mammal","Woodchuck","Shooting",1,"Clear",NA,"taxiway"
"823",2018,"July",2018-07-12,1899-12-31 10:00:00,NA,"Morning",1,"Mammal","Woodchuck","Shooting",1,"Clear",NA,"short grass"
"824",2018,"July",2018-07-13,1899-12-31 07:30:00,NA,"Morning",30,"Gull spp.","Herring Gull","Pyrotechnics",0,"Clear","51-100","runway"
"825",2018,"July",2018-07-13,1899-12-31 07:30:00,NA,"Morning",30,"Gull spp.","Herring Gull","Pyrotechnics",0,"Clear","51-100","short grass"
"826",2018,"July",2018-07-13,1899-12-31 07:51:00,NA,"Morning",7,"Gull spp.","Herring Gull","Pyrotechnics",0,"Clear","51-100","runway"
"827",2018,"July",2018-07-13,1899-12-31 07:35:00,NA,"Morning",9,"Gull spp.","Herring Gull","Pyrotechnics",0,"Clear","51-100","short grass"
"828",2018,"July",2018-07-13,1899-12-31 08:00:00,NA,"Morning",1,"Raptor","Osprey","Vehicle Hazed",0,"Clear","101-150","short grass"
"829",2018,"July",2018-07-16,1899-12-31 07:42:00,NA,"Morning",1,"Raven","Common Raven","Pyrotechnics",0,"Cloudy","0-50","short grass"
"830",2018,"July",2018-07-16,1899-12-31 08:07:00,NA,"Morning",2,"Gull spp.","Herring Gull","Pyrotechnics",0,"Cloudy","0-50","short grass"
"831",2018,"July",2018-07-16,1899-12-31 07:53:00,NA,"Morning",2,"Gull spp.","Herring Gull","Pyrotechnics",0,"Cloudy","0-50","short grass"
"832",2018,"July",2018-07-16,1899-12-31 07:39:00,NA,"Morning",10,"Gull spp.","Mew Gull","Pyrotechnics",0,"Cloudy","0-50","short grass"
"833",2018,"July",2018-07-16,1899-12-31 08:07:00,NA,"Morning",6,"Gull spp.","Mew Gull","Pyrotechnics",0,"Cloudy","0-50","short grass"
"834",2018,"July",2018-07-16,1899-12-31 07:53:00,NA,"Morning",10,"Gull spp.","Mew Gull","Pyrotechnics",0,"Cloudy","0-50","short grass"
"835",2018,"July",2018-07-17,1899-12-31 08:49:00,NA,"Morning",2,"Raptor","Bald Eagle","Pyrotechnics",0,"Rain","0-50","woodland"
"836",2018,"July",2018-07-17,1899-12-31 07:41:00,NA,"Morning",1,"Gull spp.","Herring Gull","Shooting",1,"Rain","0-50","taxiway"
"837",2018,"July",2018-07-17,1899-12-31 07:41:00,NA,"Morning",3,"Gull spp.","Herring Gull","Harassment Shooting",0,"Rain","0-50","taxiway"
"838",2018,"July",2018-07-17,1899-12-31 07:20:00,NA,"Morning",2,"Mammal","Red Fox","Pyrotechnics",0,"Rain","0-50","short grass"
"839",2018,"July",2018-07-17,1899-12-31 07:20:00,NA,"Morning",1,"Mammal","Red Fox","Pyrotechnics",0,"Rain","0-50","short grass"
"840",2018,"July",2018-07-17,1899-12-31 07:50:00,NA,"Morning",1,"Mammal","Red Fox","Harassment Shooting",0,"Rain","0-50","short grass"
"841",2018,"July",2018-07-17,1899-12-31 09:00:00,NA,"Morning",2,"Pigeon","Rock Dove","Traps, Cage (killed)",0,"Rain","0-50","structure"
"842",2018,"July",2018-07-17,1899-12-31 07:30:00,NA,"Morning",1,"Mammal","Woodchuck","Shooting",1,"Rain","0-50","short grass"
"843",2018,"July",2018-07-18,1899-12-31 08:15:00,NA,"Morning",6,"Raven","Common Raven","Pyrotechnics",0,"Clear","51-100","runway"
"844",2018,"July",2018-07-18,1899-12-31 07:15:00,NA,"Morning",14,"Gull spp.","Herring Gull","Pyrotechnics",0,"Clear","51-100","runway"
"845",2018,"July",2018-07-18,1899-12-31 09:30:00,NA,"Morning",2,"Gull spp.","Mew Gull","Pyrotechnics",0,"Clear","0-50","short grass"
"846",2018,"July",2018-07-18,1899-12-31 09:30:00,NA,"Morning",NA,"Gull spp.","Mew Gull","Pyrotechnics",0,"Clear","101-150","short grass"
"847",2018,"July",2018-07-18,1899-12-31 08:25:00,NA,"Morning",4,"Mammal","Red Fox","Pyrotechnics",0,"Clear",NA,"short grass"
"848",2018,"July",2018-07-18,1899-12-31 08:25:00,NA,"Morning",NA,"Mammal","Red Fox","Pyrotechnics",0,"Clear",NA,"short grass"
"849",2018,"July",2018-07-19,1899-12-31 07:28:00,NA,"Morning",6,"Raven","Common Raven","Pyrotechnics",0,"Clear","51-100","short grass"
"850",2018,"July",2018-07-19,1899-12-31 07:15:00,NA,"Morning",52,"Gull spp.","Herring Gull","Pyrotechnics",0,"Clear","51-100","runway"
"851",2018,"July",2018-07-19,1899-12-31 07:25:00,NA,"Morning",1,"Gull spp.","Herring Gull","Pyrotechnics",0,"Clear","51-100","runway"
"852",2018,"July",2018-07-19,1899-12-31 07:35:00,NA,"Morning",3,"Gull spp.","Herring Gull","Pyrotechnics",0,"Clear","51-100","taxiway"
"853",2018,"July",2018-07-19,1899-12-31 07:28:00,NA,"Morning",6,"Gull spp.","Herring Gull","Pyrotechnics",0,"Clear","51-100","runway"
