"year","month","date","time","arrival","time_of_day","count","guild","species","action","num_destroyed","weather","altitude","cover_type"
2018,"August",2018-08-22,1899-12-31 07:48:00,0,"Morning",6,"Crane","Sandhill Crane","Pyrotechnics",0,"Partly cloudy","0-50","short grass"
2018,"August",2018-08-22,1899-12-31 07:21:00,0,"Morning",5,"Crane","Sandhill Crane","Pyrotechnics",0,"Partly cloudy","0-50","short grass"
2018,"August",2018-08-22,1899-12-31 07:08:00,0,"Morning",1,"Mammal","Woodchuck","Harassment Shooting",0,"Partly cloudy","0-50","short grass"
2018,"August",2018-08-22,1899-12-31 08:00:00,0,"Morning",1,"Mammal","Woodchuck","Shooting",1,"Partly cloudy","0-50","short grass"
2018,"August",2018-08-23,1899-12-31 07:57:00,0,"Morning",75,"Goose spp.","Canada Goose","Pyrotechnics",0,"Rain","0-50","short grass"
2018,"August",2018-08-23,1899-12-31 14:20:00,0,"Afternoon",17,"Goose spp.","Canada Goose","Vehicle Hazed",0,"Rain","0-50","gravel"
2018,"August",2018-08-23,1899-12-31 08:32:00,0,"Morning",23,"Goose spp.","Canada Goose","Pyrotechnics",0,"Rain","0-50","short grass"
2018,"August",2018-08-23,1899-12-31 11:11:00,0,"Morning",2,"Raven","Common Raven","Harassment Shooting",0,"Rain","0-50","short grass"
2018,"August",2018-08-23,1899-12-31 07:13:00,0,"Morning",2,"Gull spp.","Herring Gull","Harassment Shooting",0,"Rain","0-50","taxiway"
2018,"August",2018-08-23,1899-12-31 07:46:00,0,"Morning",1,"Pigeon","Rock Dove","Shooting",1,"Rain","0-50","gravel"
2018,"August",2018-08-23,1899-12-31 09:45:00,0,"Morning",29,"Pigeon","Rock Dove","Observed",0,"Rain","0-50","structure"
2018,"August",2018-08-23,1899-12-31 07:05:00,0,"Morning",4,"Pigeon","Rock Dove","Vehicle Hazed",0,"Rain","0-50","gravel"
2018,"August",2018-08-23,1899-12-31 08:41:00,0,"Morning",5,"Pigeon","Rock Dove","Physical Harassment",0,"Rain","0-50","short grass"
2018,"August",2018-08-24,1899-12-31 07:30:00,0,"Morning",3,"Raptor","American Kestrel","Pyrotechnics",0,"Rain","0-50","structure"
2018,"August",2018-08-24,1899-12-31 08:40:00,0,"Morning",4,"Duck spp.","American Wigeon","Vehicle Hazed",0,"Rain","0-50","Large water body"
2018,"August",2018-08-24,1899-12-31 08:21:00,0,"Morning",54,"Goose spp.","Canada Goose","Pyrotechnics",0,"Rain","0-50","short grass"
2018,"August",2018-08-24,1899-12-31 08:08:00,0,"Morning",93,"Goose spp.","Canada Goose","Pyrotechnics",0,"Rain","0-50","short grass"
2018,"August",2018-08-24,1899-12-31 07:00:00,0,"Morning",15,"Goose spp.","Canada Goose","Vehicle Hazed",0,"Rain","0-50","short grass"
2018,"August",2018-08-24,1899-12-31 07:08:00,0,"Morning",1,"Gull spp.","Herring Gull","Vehicle Hazed",0,"Rain","0-50","taxiway"
2018,"August",2018-08-24,1899-12-31 07:41:00,0,"Morning",1,"Gull spp.","Herring Gull","Shooting",1,"Rain","0-50","taxiway"
2018,"August",2018-08-24,1899-12-31 08:40:00,0,"Morning",6,"Duck spp.","Northern Shoveler","Vehicle Hazed",0,"Rain","0-50","Large water body"
2018,"August",2018-08-24,1899-12-31 08:30:00,0,"Morning",1,"Pigeon","Rock Dove","Shooting",1,"Rain","0-50","gravel"
2018,"August",2018-08-24,1899-12-31 07:08:00,0,"Morning",1,"Crane","Sandhill Crane","Vehicle Hazed",0,"Rain","0-50","short grass"
2018,"August",2018-08-27,1899-12-31 07:25:00,0,"Morning",7,"Raptor","American Kestrel","Pyrotechnics",0,"Rain","0-50","structure"
2018,"August",2018-08-27,1899-12-31 11:14:00,0,"Morning",2,"Raptor","American Kestrel","Vehicle Hazed",0,"Rain","0-50","taxiway"
2018,"August",2018-08-27,1899-12-31 07:04:00,0,"Morning",14,"Goose spp.","Canada Goose","Vehicle Hazed",0,"Rain","0-50","short grass"
2018,"August",2018-08-27,1899-12-31 07:37:00,0,"Morning",31,"Goose spp.","Canada Goose","Pyrotechnics",0,"Rain","0-50","short grass"
2018,"August",2018-08-27,1899-12-31 11:14:00,0,"Morning",1,"Raven","Common Raven","Vehicle Hazed",0,"Rain","0-50","taxiway"
2018,"August",2018-08-27,1899-12-31 13:27:00,0,"Afternoon",2,"Raven","Common Raven","Harassment Shooting",0,"Rain","0-50","taxiway"
2018,"August",2018-08-27,1899-12-31 08:14:00,0,"Morning",2,"Raven","Common Raven","Vehicle Hazed",0,"Rain","0-50","short grass"
2018,"August",2018-08-27,1899-12-31 08:03:00,0,"Morning",1,"Pigeon","Rock Dove","Traps, Decoy",1,"Rain","0-50","gravel"
2018,"August",2018-08-27,1899-12-31 14:40:00,0,"Afternoon",1,"Pigeon","Rock Dove","Shooting",1,"Rain","0-50","gravel"
2018,"August",2018-08-27,1899-12-31 11:51:00,0,"Morning",1,"Pigeon","Rock Dove","Shooting",1,"Rain","0-50","gravel"
2018,"August",2018-08-27,1899-12-31 11:37:00,0,"Morning",4,"Pigeon","Rock Dove","Physical Harassment",0,"Rain","0-50","structure"
2018,"August",2018-08-28,1899-12-31 08:08:00,0,"Morning",85,"Goose spp.","Canada Goose","Pyrotechnics",0,"Rain","0-50","short grass"
2018,"August",2018-08-28,1899-12-31 07:05:00,0,"Morning",15,"Goose spp.","Canada Goose","Pyrotechnics",0,"Rain","0-50","short grass"
2018,"August",2018-08-28,1899-12-31 13:29:00,0,"Afternoon",18,"Goose spp.","Canada Goose","Pyrotechnics",0,"Rain","0-50","short grass"
2018,"August",2018-08-28,1899-12-31 13:21:00,0,"Afternoon",14,"Goose spp.","Canada Goose","Pyrotechnics",0,"Rain","0-50","short grass"
2018,"August",2018-08-28,1899-12-31 07:48:00,0,"Morning",63,"Goose spp.","Canada Goose","Pyrotechnics",0,"Rain","0-50","short grass"
2018,"August",2018-08-28,1899-12-31 07:26:00,0,"Morning",5,"Raven","Common Raven","Harassment Shooting",0,"Rain","0-50","woodland"
2018,"August",2018-08-28,1899-12-31 07:56:00,0,"Morning",2,"Raven","Common Raven","Vehicle Hazed",0,"Rain","0-50","structure"
2018,"August",2018-08-28,1899-12-31 07:11:00,0,"Morning",2,"Raven","Common Raven","Vehicle Hazed",0,"Rain","0-50","runway"
2018,"August",2018-08-28,1899-12-31 13:30:00,0,"Afternoon",4,"Crane","Sandhill Crane","Pyrotechnics",0,"Rain","51-100","short grass"
2018,"August",2018-08-29,1899-12-31 08:09:00,0,"Morning",5,"Raptor","American Kestrel","Pyrotechnics",0,"Partly cloudy","0-50","structure"
2018,"August",2018-08-29,1899-12-31 07:03:00,0,"Morning",43,"Goose spp.","Canada Goose","Vehicle Hazed",0,"Partly cloudy","51-100","short grass"
2018,"August",2018-08-29,1899-12-31 07:41:00,0,"Morning",13,"Goose spp.","Canada Goose","Vehicle Hazed",0,"Partly cloudy","0-50","short grass"
2018,"August",2018-08-29,1899-12-31 11:57:00,0,"Morning",3,"Raven","Common Raven","Pyrotechnics",0,"Partly cloudy","0-50","taxiway"
2018,"August",2018-08-29,1899-12-31 13:11:00,0,"Afternoon",4,"Raven","Common Raven","Vehicle Hazed",0,"Partly cloudy","0-50","short grass"
2018,"August",2018-08-29,1899-12-31 08:17:00,0,"Morning",3,"Raven","Common Raven","Vehicle Hazed",0,"Partly cloudy","0-50","short grass"
2018,"August",2018-08-29,1899-12-31 12:20:00,0,"Afternoon",3,"Pigeon","Rock Dove","Traps, Decoy",3,"Partly cloudy","0-50","gravel"
2018,"August",2018-08-29,1899-12-31 14:49:00,0,"Afternoon",1,"Pigeon","Rock Dove","Shooting",1,"Partly cloudy","0-50","structure"
2018,"August",2018-08-29,1899-12-31 14:56:00,0,"Afternoon",13,"Pigeon","Rock Dove","Harassment Shooting",0,"Partly cloudy","0-50","structure"
2018,"August",2018-08-29,1899-12-31 12:50:00,0,"Afternoon",1,"Pigeon","Rock Dove","Shooting",1,"Partly cloudy","0-50","gravel"
2018,"August",2018-08-29,1899-12-31 10:43:00,0,"Morning",2,"Pigeon","Rock Dove","Shooting",2,"Partly cloudy","0-50","gravel"
2018,"August",2018-08-29,1899-12-31 10:49:00,0,"Morning",4,"Crane","Sandhill Crane","Pyrotechnics",0,"Partly cloudy","51-100","short grass"
2018,"August",2018-08-29,1899-12-31 14:03:00,0,"Afternoon",7,"Crane","Sandhill Crane","Pyrotechnics",0,"Partly cloudy","0-50","short grass"
2018,"August",2018-08-29,1899-12-31 14:10:00,0,"Afternoon",2,"Crane","Sandhill Crane","Pyrotechnics",0,"Partly cloudy","0-50","short grass"
2018,"August",2018-08-30,1899-12-31 13:18:00,0,"Afternoon",2,"Raptor","American Kestrel","Pyrotechnics",0,"Rain","0-50","structure"
2018,"August",2018-08-30,1899-12-31 08:22:00,0,"Morning",171,"Goose spp.","Canada Goose","Pyrotechnics",0,"Rain","51-100","short grass"
2018,"August",2018-08-30,1899-12-31 07:07:00,0,"Morning",29,"Goose spp.","Canada Goose","Pyrotechnics",0,"Rain","0-50","short grass"
2018,"August",2018-08-30,1899-12-31 07:24:00,0,"Morning",34,"Goose spp.","Canada Goose","Pyrotechnics",0,"Rain","0-50","short grass"
2018,"August",2018-08-30,1899-12-31 07:15:00,0,"Morning",44,"Goose spp.","Canada Goose","Vehicle Hazed",0,"Rain","0-50","short grass"
2018,"August",2018-08-30,1899-12-31 07:21:00,0,"Morning",10,"Goose spp.","Canada Goose","Pyrotechnics",0,"Rain","0-50","short grass"
2018,"August",2018-08-30,1899-12-31 14:36:00,0,"Afternoon",29,"Goose spp.","Canada Goose","Pyrotechnics",0,"Rain","51-100","short grass"
2018,"August",2018-08-30,1899-12-31 13:58:00,0,"Afternoon",3,"Raven","Common Raven","Vehicle Hazed",0,"Rain","0-50","short grass"
2018,"August",2018-08-30,1899-12-31 07:04:00,0,"Morning",1,"Raven","Common Raven","Shooting",1,"Rain","0-50","taxiway"
2018,"August",2018-08-30,1899-12-31 07:04:00,0,"Morning",4,"Raven","Common Raven","Harassment Shooting",0,"Rain","0-50","taxiway"
2018,"August",2018-08-30,1899-12-31 07:35:00,0,"Morning",3,"Raven","Common Raven","Pyrotechnics",0,"Rain","0-50","taxiway"
2018,"August",2018-08-30,1899-12-31 07:49:00,0,"Morning",1,"Raven","Common Raven","Pyrotechnics",0,"Rain","0-50","taxiway"
2018,"August",2018-08-30,1899-12-31 14:26:00,0,"Afternoon",1,"Pigeon","Rock Dove","Shooting",1,"Rain","0-50","gravel"
2018,"August",2018-08-30,1899-12-31 14:26:00,0,"Afternoon",9,"Pigeon","Rock Dove","Harassment Shooting",0,"Rain","0-50","gravel"
2018,"August",2018-08-30,1899-12-31 14:49:00,0,"Afternoon",2,"Crane","Sandhill Crane","Vehicle Hazed",0,"Rain","0-50","short grass"
2018,"September",2018-09-04,1899-12-31 07:59:00,0,"Morning",100,"Goose spp.","Canada Goose","Pyrotechnics",0,"Partly cloudy","51-100","short grass"
2018,"September",2018-09-04,1899-12-31 08:05:00,0,"Morning",81,"Goose spp.","Canada Goose","Vehicle Hazed",0,"Partly cloudy","51-100","short grass"
2018,"September",2018-09-04,1899-12-31 08:24:00,0,"Morning",10,"Goose spp.","Canada Goose","Vehicle Hazed",0,"Partly cloudy","0-50","gravel"
2018,"September",2018-09-04,1899-12-31 08:35:00,0,"Morning",156,"Goose spp.","Canada Goose","Physical Harassment",0,"Partly cloudy","0-50","short grass"
2018,"September",2018-09-04,1899-12-31 07:17:00,0,"Morning",27,"Goose spp.","Canada Goose","Pyrotechnics",0,"Partly cloudy","51-100","runway"
2018,"September",2018-09-04,1899-12-31 07:08:00,0,"Morning",214,"Goose spp.","Canada Goose","Pyrotechnics",0,"Partly cloudy","51-100","short grass"
2018,"September",2018-09-04,1899-12-31 13:23:00,0,"Afternoon",32,"Goose spp.","Canada Goose","Pyrotechnics",0,"Partly cloudy","51-100","short grass"
2018,"September",2018-09-04,1899-12-31 07:40:00,0,"Morning",186,"Goose spp.","Canada Goose","Vehicle Hazed",0,"Partly cloudy","51-100","short grass"
2018,"September",2018-09-04,1899-12-31 07:43:00,0,"Morning",71,"Goose spp.","Canada Goose","Pyrotechnics",0,"Partly cloudy","51-100","taxiway"
2018,"September",2018-09-04,1899-12-31 14:29:00,0,"Afternoon",3,"Raven","Common Raven","Vehicle Hazed",0,"Partly cloudy","0-50","structure"
2018,"September",2018-09-04,1899-12-31 07:14:00,0,"Morning",2,"Raven","Common Raven","Pyrotechnics",0,"Partly cloudy","0-50","short grass"
2018,"September",2018-09-04,1899-12-31 08:11:00,0,"Morning",13,"Pigeon","Rock Dove","Physical Harassment",0,"Partly cloudy","0-50","structure"
2018,"September",2018-09-04,1899-12-31 07:21:00,0,"Morning",5,"Crane","Sandhill Crane","Vehicle Hazed",0,"Partly cloudy","0-50","short grass"
2018,"September",2018-09-04,1899-12-31 13:17:00,0,"Afternoon",4,"Crane","Sandhill Crane","Vehicle Hazed",0,"Partly cloudy","0-50","short grass"
2018,"September",2018-09-05,1899-12-31 08:27:00,0,"Morning",1,"Raptor","Bald Eagle","Pyrotechnics",0,"Rain","51-100","taxiway"
2018,"September",2018-09-05,1899-12-31 08:12:00,0,"Morning",35,"Goose spp.","Canada Goose","Vehicle Hazed",0,"Rain","0-50","short grass"
2018,"September",2018-09-05,1899-12-31 08:39:00,0,"Morning",39,"Goose spp.","Canada Goose","Vehicle Hazed",0,"Rain","0-50","gravel"
2018,"September",2018-09-05,1899-12-31 11:01:00,0,"Morning",14,"Goose spp.","Canada Goose","Vehicle Hazed",0,"Rain","0-50","short grass"
2018,"September",2018-09-05,1899-12-31 07:08:00,0,"Morning",13,"Goose spp.","Canada Goose","Vehicle Hazed",0,"Rain","0-50","short grass"
2018,"September",2018-09-05,1899-12-31 07:16:00,0,"Morning",22,"Goose spp.","Canada Goose","Vehicle Hazed",0,"Rain","0-50","short grass"
2018,"September",2018-09-05,1899-12-31 07:53:00,0,"Morning",5,"Goose spp.","Canada Goose","Vehicle Hazed",0,"Rain","0-50","short grass"
2018,"September",2018-09-05,1899-12-31 11:49:00,0,"Morning",111,"Goose spp.","Canada Goose","Vehicle Hazed",0,"Rain","0-50","short grass"
2018,"September",2018-09-05,1899-12-31 07:23:00,0,"Morning",51,"Goose spp.","Canada Goose","Pyrotechnics",0,"Rain","51-100","short grass"
2018,"September",2018-09-05,1899-12-31 13:41:00,0,"Afternoon",128,"Goose spp.","Canada Goose","Pyrotechnics",0,"Rain","0-50","short grass"
2018,"September",2018-09-05,1899-12-31 13:30:00,0,"Afternoon",6,"Raven","Common Raven","Vehicle Hazed",0,"Rain","0-50","runway"
2018,"September",2018-09-05,1899-12-31 07:37:00,0,"Morning",1,"Raven","Common Raven","Shooting",1,"Rain","0-50","gravel"
2018,"September",2018-09-05,1899-12-31 07:37:00,0,"Morning",6,"Raven","Common Raven","Harassment Shooting",0,"Rain","0-50","gravel"
2018,"September",2018-09-05,1899-12-31 07:55:00,0,"Morning",2,"Raven","Common Raven","Vehicle Hazed",0,"Rain","0-50","short grass"
2018,"September",2018-09-05,1899-12-31 07:04:00,0,"Morning",1,"Mammal","Red Fox","Pyrotechnics",0,"Rain","0-50","runway"
2018,"September",2018-09-05,1899-12-31 09:05:00,0,"Morning",4,"Pigeon","Rock Dove","Traps, Decoy",4,"Rain","0-50","gravel"
2018,"September",2018-09-05,1899-12-31 12:23:00,0,"Afternoon",11,"Pigeon","Rock Dove","Physical Harassment",0,"Rain","0-50","structure"
2018,"September",2018-09-05,1899-12-31 08:01:00,0,"Morning",1,"Pigeon","Rock Dove","Shooting",1,"Rain","0-50","structure"
2018,"September",2018-09-05,1899-12-31 08:01:00,0,"Morning",11,"Pigeon","Rock Dove","Harassment Shooting",0,"Rain","0-50","structure"
2018,"September",2018-09-05,1899-12-31 07:27:00,0,"Morning",3,"Crane","Sandhill Crane","Pyrotechnics",0,"Rain","0-50","short grass"
2018,"September",2018-09-05,1899-12-31 07:16:00,0,"Morning",2,"Crane","Sandhill Crane","Vehicle Hazed",0,"Rain","0-50","short grass"
2018,"September",2018-09-05,1899-12-31 08:23:00,0,"Morning",2,"Crane","Sandhill Crane","Pyrotechnics",0,"Rain","0-50","taxiway"
2018,"September",2018-09-06,1899-12-31 12:08:00,0,"Afternoon",73,"Goose spp.","Canada Goose","Pyrotechnics",0,"Rain","51-100","short grass"
2018,"September",2018-09-06,1899-12-31 07:51:00,0,"Morning",96,"Goose spp.","Canada Goose","Vehicle Hazed",0,"Rain","51-100","gravel"
2018,"September",2018-09-06,1899-12-31 07:05:00,0,"Morning",12,"Goose spp.","Canada Goose","Pyrotechnics",0,"Rain","51-100","short grass"
2018,"September",2018-09-06,1899-12-31 08:00:00,0,"Morning",136,"Goose spp.","Canada Goose","Vehicle Hazed",0,"Rain","51-100","short grass"
2018,"September",2018-09-06,1899-12-31 07:23:00,0,"Morning",164,"Goose spp.","Canada Goose","Pyrotechnics",0,"Rain","51-100","short grass"
2018,"September",2018-09-06,1899-12-31 07:15:00,0,"Morning",22,"Goose spp.","Canada Goose","Pyrotechnics",0,"Rain","51-100","taxiway"
2018,"September",2018-09-06,1899-12-31 09:06:00,0,"Morning",5,"Raven","Common Raven","Harassment Shooting",0,"Rain","0-50","taxiway"
2018,"September",2018-09-06,1899-12-31 10:23:00,0,"Morning",34,"Pigeon","Rock Dove","Vehicle Hazed",0,"Rain","0-50","gravel"
2018,"September",2018-09-07,1899-12-31 08:14:00,0,"Morning",90,"Goose spp.","Canada Goose","Vehicle Hazed",0,"Partly cloudy","0-50","gravel"
2018,"September",2018-09-07,1899-12-31 08:21:00,0,"Morning",18,"Goose spp.","Canada Goose","Vehicle Hazed",0,"Partly cloudy","51-100","short grass"
2018,"September",2018-09-07,1899-12-31 07:08:00,0,"Morning",96,"Goose spp.","Canada Goose","Pyrotechnics",0,"Partly cloudy","0-50","short grass"
2018,"September",2018-09-07,1899-12-31 10:18:00,0,"Morning",20,"Goose spp.","Canada Goose","Pyrotechnics",0,"Partly cloudy","51-100","short grass"
2018,"September",2018-09-07,1899-12-31 08:03:00,0,"Morning",186,"Goose spp.","Canada Goose","Vehicle Hazed",0,"Partly cloudy","51-100","short grass"
2018,"September",2018-09-07,1899-12-31 07:00:00,0,"Morning",97,"Goose spp.","Canada Goose","Pyrotechnics",0,"Partly cloudy","0-50","short grass"
2018,"September",2018-09-07,1899-12-31 07:07:00,0,"Morning",11,"Raven","Common Raven","Pyrotechnics",0,"Partly cloudy","0-50","taxiway"
2018,"September",2018-09-07,1899-12-31 07:18:00,0,"Morning",2,"Raven","Common Raven","Pyrotechnics",0,"Partly cloudy","0-50","taxiway"
2018,"September",2018-09-07,1899-12-31 07:32:00,0,"Morning",3,"Raven","Common Raven","Pyrotechnics",0,"Partly cloudy","0-50","taxiway"
2018,"September",2018-09-07,1899-12-31 10:46:00,0,"Morning",1,"Mammal","Red Fox","Pyrotechnics",0,"Partly cloudy","0-50","short grass"
2018,"September",2018-09-07,1899-12-31 10:45:00,0,"Morning",5,"Crane","Sandhill Crane","Pyrotechnics",0,"Partly cloudy","51-100","short grass"
2018,"September",2018-09-10,1899-12-31 07:52:00,0,"Morning",30,"Goose spp.","Canada Goose","Vehicle Hazed",0,"Clear","0-50","short grass"
2018,"September",2018-09-10,1899-12-31 08:58:00,0,"Morning",22,"Goose spp.","Canada Goose","Vehicle Hazed",0,"Clear","0-50","short grass"
2018,"September",2018-09-10,1899-12-31 07:47:00,0,"Morning",125,"Goose spp.","Canada Goose","Vehicle Hazed",0,"Clear","51-100","short grass"
2018,"September",2018-09-10,1899-12-31 07:05:00,0,"Morning",243,"Goose spp.","Canada Goose","Pyrotechnics",0,"Clear","51-100","short grass"
2018,"September",2018-09-10,1899-12-31 09:11:00,0,"Morning",104,"Goose spp.","Canada Goose","Vehicle Hazed",0,"Clear","51-100","short grass"
2018,"September",2018-09-10,1899-12-31 11:49:00,0,"Morning",32,"Goose spp.","Canada Goose","Pyrotechnics",0,"Clear","51-100","short grass"
2018,"September",2018-09-10,1899-12-31 12:10:00,0,"Afternoon",10,"Goose spp.","Canada Goose","Pyrotechnics",0,"Clear","51-100","runway"
2018,"September",2018-09-10,1899-12-31 07:26:00,0,"Morning",6,"Goose spp.","Canada Goose","Vehicle Hazed",0,"Clear","0-50","short grass"
2018,"September",2018-09-10,1899-12-31 09:22:00,0,"Morning",22,"Goose spp.","Canada Goose","Vehicle Hazed",0,"Clear","51-100","short grass"
2018,"September",2018-09-10,1899-12-31 09:28:00,0,"Morning",4,"Raven","Common Raven","Pyrotechnics",0,"Clear","0-50","taxiway"
2018,"September",2018-09-10,1899-12-31 10:25:00,0,"Morning",3,"Raven","Common Raven","Pyrotechnics",0,"Clear","0-50","short grass"
2018,"September",2018-09-10,1899-12-31 09:41:00,0,"Morning",6,"Raven","Common Raven","Pyrotechnics",0,"Clear","0-50","taxiway"
2018,"September",2018-09-10,1899-12-31 12:27:00,0,"Afternoon",1,"Pigeon","Rock Dove","Shooting",1,"Clear","0-50","structure"
2018,"September",2018-09-10,1899-12-31 12:27:00,0,"Afternoon",30,"Pigeon","Rock Dove","Harassment Shooting",0,"Clear","0-50","structure"
2018,"September",2018-09-10,1899-12-31 09:00:00,0,"Morning",33,"Pigeon","Rock Dove","Vehicle Hazed",0,"Clear","0-50","structure"
2018,"September",2018-09-10,1899-12-31 09:59:00,0,"Morning",21,"Pigeon","Rock Dove","Harassment Shooting",0,"Clear","0-50","structure"
2018,"September",2018-09-10,1899-12-31 10:02:00,0,"Morning",1,"Pigeon","Rock Dove","Traps, Decoy",1,"Clear","0-50","gravel"
2018,"September",2018-09-10,1899-12-31 07:20:00,0,"Morning",11,"Pigeon","Rock Dove","Vehicle Hazed",0,"Clear","0-50","structure"
2018,"September",2018-09-10,1899-12-31 09:28:00,0,"Morning",16,"Crane","Sandhill Crane","Pyrotechnics",0,"Clear","51-100","taxiway"
2018,"September",2018-09-10,1899-12-31 12:10:00,0,"Afternoon",4,"Crane","Sandhill Crane","Pyrotechnics",0,"Clear","0-50","runway"
2018,"September",2018-09-10,1899-12-31 13:14:00,0,"Afternoon",2,"Crane","Sandhill Crane","Vehicle Hazed",0,"Clear","0-50","short grass"
2018,"September",2018-09-10,1899-12-31 11:59:00,0,"Morning",10,"Crane","Sandhill Crane","Pyrotechnics",0,"Clear","51-100","taxiway"
2018,"September",2018-09-11,1899-12-31 07:04:00,0,"Morning",147,"Goose spp.","Canada Goose","Pyrotechnics",0,"Clear","51-100","short grass"
2018,"September",2018-09-11,1899-12-31 07:12:00,0,"Morning",54,"Goose spp.","Canada Goose","Pyrotechnics",0,"Clear","51-100","short grass"
2018,"September",2018-09-11,1899-12-31 08:00:00,0,"Morning",1,"Raven","Common Raven","Shooting",1,"Clear","0-50","asphalt/concrete"
2018,"September",2018-09-11,1899-12-31 07:23:00,0,"Morning",4,"Raven","Common Raven","Vehicle Hazed",0,"Clear","0-50","taxiway"
2018,"September",2018-09-11,1899-12-31 12:52:00,0,"Afternoon",37,"Pigeon","Rock Dove","Harassment Shooting",0,"Clear","0-50","structure"
2018,"September",2018-09-11,1899-12-31 07:27:00,0,"Morning",3,"Crane","Sandhill Crane","Pyrotechnics",0,"Clear","51-100","taxiway"
2018,"September",2018-09-11,1899-12-31 13:23:00,0,"Afternoon",5,"Crane","Sandhill Crane","Pyrotechnics",0,"Clear","51-100","runway"
